timestamp,behavior,mobility,orientation
2026-01-03T08:00:03.086549Z,PASSIVE,0.138,3.973
2026-01-03T08:00:03.212097Z,PASSIVE,0.135,4.016
2026-01-03T08:00:03.337590Z,PASSIVE,0.132,4.037
2026-01-03T08:00:03.447486Z,PASSIVE,0.128,4.062
2026-01-03T08:00:03.557986Z,PASSIVE,0.128,4.117
2026-01-03T08:00:03.682026Z,PASSIVE,0.125,4.204
2026-01-03T08:00:03.807285Z,PASSIVE,0.123,4.284
2026-01-03T08:00:03.931647Z,PASSIVE,0.12,4.329
2026-01-03T08:00:04.054040Z,PASSIVE,0.119,4.376
2026-01-03T08:00:04.177601Z,PASSIVE,0.117,4.415
2026-01-03T08:00:04.299608Z,PASSIVE,0.116,4.404
2026-01-03T08:00:04.423344Z,PASSIVE,0.123,16.491
2026-01-03T08:00:04.639613Z,PASSIVE,0.137,28.641
2026-01-03T08:00:04.764459Z,INTERACTIVE,0.154,40.799
2026-01-03T08:00:04.887159Z,INTERACTIVE,0.169,52.949
2026-01-03T08:00:05.011650Z,INTERACTIVE,0.185,65.111
2026-01-03T08:00:05.122548Z,INTERACTIVE,0.194,65.213
2026-01-03T08:00:05.245610Z,INTERACTIVE,0.198,65.247
2026-01-03T08:00:05.367149Z,INTERACTIVE,0.199,65.265
2026-01-03T08:00:05.492296Z,INTERACTIVE,0.204,65.273
2026-01-03T08:00:05.600094Z,INTERACTIVE,0.207,65.293
2026-01-03T08:00:05.723381Z,INTERACTIVE,0.208,65.257
2026-01-03T08:00:05.833287Z,INTERACTIVE,0.207,65.217
2026-01-03T08:00:06.050703Z,INTERACTIVE,0.204,70.919
2026-01-03T08:00:06.207282Z,INTERACTIVE,0.2,76.637
2026-01-03T08:00:06.332581Z,INTERACTIVE,0.199,82.356
2026-01-03T08:00:06.458776Z,INTERACTIVE,0.199,88.084
2026-01-03T08:00:06.615355Z,INTERACTIVE,0.201,93.816
2026-01-03T08:00:06.754641Z,INTERACTIVE,0.206,93.814
2026-01-03T08:00:06.894773Z,INTERACTIVE,0.209,93.812
2026-01-03T08:00:07.019343Z,INTERACTIVE,0.213,93.812
2026-01-03T08:00:07.175920Z,INTERACTIVE,0.216,93.812
2026-01-03T08:00:07.330035Z,INTERACTIVE,0.221,97.718
2026-01-03T08:00:07.455023Z,INTERACTIVE,0.229,105.287
2026-01-03T08:00:07.607819Z,INTERACTIVE,0.244,112.856
2026-01-03T08:00:07.731806Z,INTERACTIVE,0.259,120.424
2026-01-03T08:00:07.858735Z,INTERACTIVE,0.274,130.974
2026-01-03T08:00:08.048226Z,INTERACTIVE,0.288,140.492
2026-01-03T08:00:08.186853Z,INTERACTIVE,0.305,146.347
2026-01-03T08:00:08.359390Z,INTERACTIVE,0.323,152.206
2026-01-03T08:00:08.485052Z,INTERACTIVE,0.333,155.173
2026-01-03T08:00:08.628667Z,INTERACTIVE,0.335,155.156
2026-01-03T08:00:08.798211Z,INTERACTIVE,0.334,152.267
2026-01-03T08:00:09.016625Z,INTERACTIVE,0.326,149.356
2026-01-03T08:00:09.124887Z,INTERACTIVE,0.311,146.431
2026-01-03T08:00:09.263516Z,INTERACTIVE,0.303,146.399
2026-01-03T08:00:09.371270Z,INTERACTIVE,0.3,146.37
2026-01-03T08:00:09.482370Z,INTERACTIVE,0.301,146.336
2026-01-03T08:00:09.607324Z,INTERACTIVE,0.302,146.322
2026-01-03T08:00:09.747548Z,INTERACTIVE,0.302,146.316
2026-01-03T08:00:09.857109Z,INTERACTIVE,0.303,146.308
2026-01-03T08:00:09.983646Z,INTERACTIVE,0.306,146.293
2026-01-03T08:00:10.091465Z,INTERACTIVE,0.308,143.194
2026-01-03T08:00:10.215943Z,INTERACTIVE,0.313,140.101
2026-01-03T08:00:10.389003Z,INTERACTIVE,0.319,137.009
2026-01-03T08:00:10.512449Z,INTERACTIVE,0.323,133.918
2026-01-03T08:00:10.652184Z,INTERACTIVE,0.326,130.833
2026-01-03T08:00:10.776526Z,INTERACTIVE,0.328,130.837
2026-01-03T08:00:10.885207Z,INTERACTIVE,0.326,130.836
2026-01-03T08:00:11.022640Z,INTERACTIVE,0.323,130.834
2026-01-03T08:00:11.131107Z,INTERACTIVE,0.32,130.832
2026-01-03T08:00:11.271729Z,INTERACTIVE,0.317,127.283
2026-01-03T08:00:11.381866Z,INTERACTIVE,0.312,119.644
2026-01-03T08:00:11.523717Z,INTERACTIVE,0.303,112.007
2026-01-03T08:00:11.710216Z,INTERACTIVE,0.295,104.372
2026-01-03T08:00:11.851301Z,INTERACTIVE,0.286,91.092
2026-01-03T08:00:11.961639Z,INTERACTIVE,0.277,69.322
2026-01-03T08:00:12.084435Z,INTERACTIVE,0.267,51.636
2026-01-03T08:00:12.224045Z,INTERACTIVE,0.253,33.728
2026-01-03T08:08:57.453367Z,INTERACTIVE,0.25,37.643
2026-01-03T08:08:57.563580Z,INTERACTIVE,0.245,47.202
2026-01-03T08:08:57.703205Z,INTERACTIVE,0.24,64.827
2026-01-03T08:08:57.813362Z,INTERACTIVE,0.239,82.454
2026-01-03T08:08:57.935117Z,PASSIVE,0.243,100.301
2026-01-03T08:08:58.061116Z,PASSIVE,0.238,96.325
2026-01-03T08:08:58.185163Z,PASSIVE,0.235,92.347
2026-01-03T08:08:58.293030Z,INTERACTIVE,0.233,92.342
2026-01-03T08:08:58.417272Z,INTERACTIVE,0.231,92.34
2026-01-03T08:08:58.539772Z,INTERACTIVE,0.235,92.338
2026-01-03T08:08:58.665020Z,INTERACTIVE,0.238,92.335
2026-01-03T08:08:58.772513Z,INTERACTIVE,0.244,92.335
2026-01-03T08:08:58.882008Z,INTERACTIVE,0.249,92.331
2026-01-03T08:08:58.992763Z,INTERACTIVE,0.253,92.33
2026-01-03T08:08:59.119677Z,INTERACTIVE,0.255,92.332
2026-01-03T08:08:59.229742Z,INTERACTIVE,0.253,86.922
2026-01-03T08:08:59.351894Z,INTERACTIVE,0.249,69.336
2026-01-03T08:08:59.475603Z,INTERACTIVE,0.242,51.774
2026-01-03T08:08:59.582599Z,INTERACTIVE,0.233,34.203
2026-01-03T08:08:59.693473Z,INTERACTIVE,0.224,16.631
2026-01-03T08:08:59.817843Z,INTERACTIVE,0.216,4.482
2026-01-03T08:08:59.942508Z,INTERACTIVE,0.208,4.395
2026-01-03T08:09:00.066176Z,INTERACTIVE,0.202,4.284
2026-01-03T08:09:00.192523Z,INTERACTIVE,0.201,4.102
2026-01-03T08:09:00.321178Z,INTERACTIVE,0.2,4.005
2026-01-03T08:09:00.474766Z,INTERACTIVE,0.202,3.925
2026-01-03T08:09:00.599431Z,INTERACTIVE,0.203,3.951
2026-01-03T08:09:00.822830Z,INTERACTIVE,0.209,3.994
2026-01-03T08:09:00.977504Z,INTERACTIVE,0.211,4.12
2026-01-03T08:09:01.102219Z,INTERACTIVE,0.215,4.159
2026-01-03T08:09:01.239707Z,INTERACTIVE,0.221,4.166
2026-01-03T08:09:01.362886Z,INTERACTIVE,0.23,4.175
2026-01-03T08:09:01.488886Z,INTERACTIVE,0.236,4.232
2026-01-03T08:09:01.614891Z,INTERACTIVE,0.242,4.407
2026-01-03T08:09:01.739888Z,INTERACTIVE,0.244,4.65
2026-01-03T08:09:01.864869Z,INTERACTIVE,0.243,4.896
2026-01-03T08:09:01.988875Z,INTERACTIVE,0.24,5.145
2026-01-03T08:09:02.097059Z,INTERACTIVE,0.235,5.324
2026-01-03T08:09:02.238679Z,INTERACTIVE,0.227,5.365
2026-01-03T08:09:02.394262Z,INTERACTIVE,0.218,5.334
2026-01-03T08:09:02.518925Z,INTERACTIVE,0.208,5.308
2026-01-03T08:09:02.643653Z,INTERACTIVE,0.2,5.289
2026-01-03T08:09:02.767644Z,INTERACTIVE,0.191,5.249
2026-01-03T08:09:02.892583Z,INTERACTIVE,0.186,5.177
2026-01-03T08:09:03.018733Z,INTERACTIVE,0.181,5.163
2026-01-03T08:09:03.127275Z,INTERACTIVE,0.179,5.13
2026-01-03T08:09:03.252747Z,INTERACTIVE,0.178,5.143
2026-01-03T08:09:03.376416Z,INTERACTIVE,0.176,5.193
2026-01-03T08:09:03.486758Z,INTERACTIVE,0.173,5.291
2026-01-03T08:09:03.611363Z,INTERACTIVE,0.172,5.332
2026-01-03T08:09:03.720894Z,INTERACTIVE,0.17,5.381
2026-01-03T08:09:03.844785Z,INTERACTIVE,0.167,5.382
2026-01-03T08:09:03.966807Z,INTERACTIVE,0.162,5.379
2026-01-03T08:09:04.075073Z,INTERACTIVE,0.158,5.302
2026-01-03T08:09:04.199931Z,INTERACTIVE,0.154,5.22
2026-01-03T08:09:04.324303Z,INTERACTIVE,0.156,16.929
2026-01-03T08:09:04.447324Z,INTERACTIVE,0.152,34.447
2026-01-03T08:09:04.602906Z,INTERACTIVE,0.152,51.963
2026-01-03T08:09:04.727670Z,PASSIVE,0.15,69.552
2026-01-03T08:09:04.850952Z,PASSIVE,0.146,87.15
2026-01-03T08:09:04.976701Z,PASSIVE,0.136,92.962
2026-01-03T08:09:05.084660Z,PASSIVE,0.128,92.965
2026-01-03T08:09:05.208348Z,PASSIVE,0.12,92.96
2026-01-03T08:09:05.332238Z,PASSIVE,0.113,92.952
2026-01-03T08:09:05.473859Z,PASSIVE,0.11,92.944
2026-01-03T08:09:05.595991Z,PASSIVE,0.111,92.935
2026-01-03T08:09:05.718294Z,PASSIVE,0.117,97.056
2026-01-03T08:09:05.842960Z,PASSIVE,0.123,104.863
2026-01-03T08:09:05.968988Z,PASSIVE,0.13,112.677
2026-01-03T08:09:06.092471Z,PASSIVE,0.136,120.49
2026-01-03T08:09:06.217137Z,PASSIVE,0.141,128.303
2026-01-03T08:09:06.415700Z,PASSIVE,0.144,131.986
2026-01-03T08:09:06.554350Z,PASSIVE,0.146,131.991
2026-01-03T08:09:06.692905Z,PASSIVE,0.15,131.99
2026-01-03T08:09:06.813978Z,PASSIVE,0.154,131.991
2026-01-03T08:09:06.926316Z,PASSIVE,0.157,131.99
2026-01-03T08:09:07.063949Z,PASSIVE,0.158,131.988
2026-01-03T08:09:07.172343Z,PASSIVE,0.159,131.987
2026-01-03T08:09:07.296250Z,PASSIVE,0.157,131.988
2026-01-03T08:09:07.420901Z,PASSIVE,0.156,131.988
2026-01-03T08:09:07.546062Z,PASSIVE,0.154,131.994
2026-01-03T08:09:07.669774Z,PASSIVE,0.153,132.003
2026-01-03T08:09:07.792283Z,PASSIVE,0.154,132.017
2026-01-03T08:09:07.914011Z,PASSIVE,0.16,132.028
2026-01-03T08:09:08.039706Z,PASSIVE,0.161,128.526
2026-01-03T08:09:08.176304Z,PASSIVE,0.164,120.908
2026-01-03T08:09:08.271815Z,PASSIVE,0.171,113.285
2026-01-03T08:09:08.395536Z,PASSIVE,0.177,105.658
2026-01-03T08:09:08.522197Z,PASSIVE,0.185,98.032
2026-01-03T08:09:08.646859Z,PASSIVE,0.199,93.92
2026-01-03T08:09:08.772525Z,PASSIVE,0.213,93.916
2026-01-03T08:09:08.916137Z,PASSIVE,0.222,93.912
2026-01-03T08:09:09.119590Z,PASSIVE,0.232,93.907
2026-01-03T08:09:09.245254Z,INTERACTIVE,0.235,93.904
2026-01-03T08:09:09.415795Z,INTERACTIVE,0.234,93.903
2026-01-03T08:09:09.555269Z,INTERACTIVE,0.231,88.225
2026-01-03T08:09:09.723816Z,INTERACTIVE,0.228,70.699
2026-01-03T08:09:09.880000Z,INTERACTIVE,0.223,53.098
2026-01-03T08:09:10.004700Z,INTERACTIVE,0.219,35.493
2026-01-03T08:09:10.129042Z,INTERACTIVE,0.216,17.89
2026-01-03T08:09:10.252670Z,INTERACTIVE,0.217,5.956
2026-01-03T08:09:10.376748Z,INTERACTIVE,0.218,5.873
2026-01-03T08:09:10.486828Z,INTERACTIVE,0.216,5.846
2026-01-03T08:09:10.609554Z,INTERACTIVE,0.214,5.808
2026-01-03T08:09:10.717870Z,INTERACTIVE,0.214,5.773
2026-01-03T08:09:10.842301Z,INTERACTIVE,0.214,5.743
2026-01-03T08:09:10.952073Z,INTERACTIVE,0.214,5.697
2026-01-03T08:09:11.076106Z,INTERACTIVE,0.217,5.631
2026-01-03T08:09:11.199105Z,INTERACTIVE,0.22,5.573
2026-01-03T08:09:11.322094Z,INTERACTIVE,0.222,5.451
2026-01-03T08:09:11.432162Z,INTERACTIVE,0.224,5.24
2026-01-03T08:09:11.541820Z,PASSIVE,0.228,4.954
2026-01-03T08:09:11.665610Z,PASSIVE,0.227,4.707
2026-01-03T08:09:11.789191Z,PASSIVE,0.227,4.465
2026-01-03T08:09:11.913876Z,PASSIVE,0.228,4.285
2026-01-03T08:09:12.037114Z,PASSIVE,0.225,4.2
2026-01-03T08:09:12.161637Z,PASSIVE,0.219,4.171
2026-01-03T08:09:12.301264Z,INTERACTIVE,0.211,4.147
2026-01-03T08:09:12.440125Z,INTERACTIVE,0.201,4.121
2026-01-03T08:09:12.565515Z,INTERACTIVE,0.193,4.087
2026-01-03T08:09:12.693037Z,INTERACTIVE,0.194,4.056
2026-01-03T08:09:12.818176Z,INTERACTIVE,0.196,3.999
2026-01-03T08:09:12.927423Z,INTERACTIVE,0.205,3.871
2026-01-03T08:09:13.036060Z,INTERACTIVE,0.216,3.715
2026-01-03T08:09:13.144816Z,INTERACTIVE,0.225,3.58
2026-01-03T08:09:13.266521Z,INTERACTIVE,0.23,3.755
2026-01-03T08:09:13.362157Z,INTERACTIVE,0.237,15.366
2026-01-03T08:09:13.485375Z,INTERACTIVE,0.244,27.034
2026-01-03T08:09:13.611220Z,INTERACTIVE,0.25,38.73
2026-01-03T08:09:13.735797Z,INTERACTIVE,0.252,50.415
2026-01-03T08:09:13.860222Z,INTERACTIVE,0.257,67.449
2026-01-03T08:09:13.984359Z,INTERACTIVE,0.259,73.107
2026-01-03T08:09:14.094447Z,INTERACTIVE,0.263,78.77
2026-01-03T08:09:14.217964Z,INTERACTIVE,0.264,84.436
2026-01-03T08:09:14.327728Z,INTERACTIVE,0.268,90.098
2026-01-03T08:09:14.436244Z,INTERACTIVE,0.268,90.104
2026-01-03T08:09:14.547288Z,INTERACTIVE,0.266,90.109
2026-01-03T08:09:14.670034Z,INTERACTIVE,0.264,90.115
2026-01-03T08:09:14.793270Z,INTERACTIVE,0.265,90.121
2026-01-03T08:09:14.918529Z,INTERACTIVE,0.264,90.124
2026-01-03T08:09:15.044265Z,INTERACTIVE,0.261,90.122
2026-01-03T08:09:15.168040Z,INTERACTIVE,0.259,90.119
2026-01-03T08:09:15.295464Z,INTERACTIVE,0.255,90.116
2026-01-03T08:09:15.420284Z,INTERACTIVE,0.25,90.114
2026-01-03T08:09:15.543802Z,INTERACTIVE,0.249,90.112
2026-01-03T08:09:15.667895Z,INTERACTIVE,0.251,90.112
2026-01-03T08:09:15.872347Z,INTERACTIVE,0.252,90.112
2026-01-03T08:09:16.026931Z,INTERACTIVE,0.252,90.11
2026-01-03T08:09:16.165559Z,INTERACTIVE,0.248,90.109
2026-01-03T08:09:16.415887Z,INTERACTIVE,0.237,90.109
2026-01-03T08:09:16.557193Z,INTERACTIVE,0.224,90.109
2026-01-03T08:09:16.726761Z,INTERACTIVE,0.213,90.116
2026-01-03T08:09:16.850793Z,INTERACTIVE,0.203,90.123
2026-01-03T08:09:16.975796Z,INTERACTIVE,0.197,90.134
2026-01-03T08:09:17.099798Z,INTERACTIVE,0.194,90.135
2026-01-03T08:09:17.227297Z,INTERACTIVE,0.19,84.839
2026-01-03T08:09:17.369959Z,INTERACTIVE,0.188,79.547
2026-01-03T08:09:17.494753Z,INTERACTIVE,0.186,74.241
2026-01-03T08:09:17.633400Z,INTERACTIVE,0.189,74.429
2026-01-03T08:09:17.772930Z,INTERACTIVE,0.188,74.698
2026-01-03T08:09:17.895893Z,INTERACTIVE,0.193,80.264
2026-01-03T08:09:18.019872Z,INTERACTIVE,0.195,85.819
2026-01-03T08:09:18.177450Z,INTERACTIVE,0.198,91.388
2026-01-03T08:09:18.315056Z,INTERACTIVE,0.198,91.457
2026-01-03T08:09:18.439789Z,INTERACTIVE,0.204,91.453
2026-01-03T08:09:18.564985Z,INTERACTIVE,0.214,91.45
2026-01-03T08:09:18.692427Z,INTERACTIVE,0.224,91.45
2026-01-03T08:09:18.866328Z,INTERACTIVE,0.232,91.449
2026-01-03T08:09:18.992048Z,INTERACTIVE,0.242,91.45
2026-01-03T08:09:19.148654Z,INTERACTIVE,0.25,91.454
2026-01-03T08:09:19.287269Z,INTERACTIVE,0.251,91.461
2026-01-03T08:09:19.412264Z,INTERACTIVE,0.252,95.614
2026-01-03T08:09:19.537525Z,INTERACTIVE,0.255,103.438
2026-01-03T08:09:19.677149Z,INTERACTIVE,0.251,111.263
2026-01-03T08:09:19.814384Z,INTERACTIVE,0.248,119.088
2026-01-03T08:09:19.939855Z,INTERACTIVE,0.245,126.907
2026-01-03T08:09:20.061982Z,INTERACTIVE,0.242,130.579
2026-01-03T08:09:20.186082Z,INTERACTIVE,0.24,130.579
2026-01-03T08:09:20.339670Z,INTERACTIVE,0.243,133.484
2026-01-03T08:09:20.477706Z,INTERACTIVE,0.245,136.388
2026-01-03T08:09:20.601299Z,INTERACTIVE,0.247,139.28
2026-01-03T08:09:20.724235Z,INTERACTIVE,0.246,142.169
2026-01-03T08:09:20.849816Z,INTERACTIVE,0.243,145.06
2026-01-03T08:09:20.975737Z,INTERACTIVE,0.239,145.037
2026-01-03T08:09:21.145282Z,INTERACTIVE,0.234,145.014
2026-01-03T08:09:21.284622Z,INTERACTIVE,0.231,145.006
2026-01-03T08:09:21.407528Z,INTERACTIVE,0.231,144.998
2026-01-03T08:09:21.549715Z,INTERACTIVE,0.229,142.112
2026-01-03T08:09:21.688367Z,INTERACTIVE,0.226,139.22
2026-01-03T08:09:21.812421Z,INTERACTIVE,0.221,139.398
2026-01-03T08:09:21.953071Z,INTERACTIVE,0.216,139.572
2026-01-03T08:09:22.078461Z,INTERACTIVE,0.208,139.747
2026-01-03T08:09:22.218079Z,INTERACTIVE,0.206,142.799
2026-01-03T08:09:22.372977Z,INTERACTIVE,0.202,148.742
2026-01-03T08:09:22.513655Z,INTERACTIVE,0.192,151.618
2026-01-03T08:09:22.637635Z,INTERACTIVE,0.183,154.491
2026-01-03T08:09:22.762013Z,INTERACTIVE,0.175,157.369
2026-01-03T08:09:22.914607Z,INTERACTIVE,0.162,160.246
2026-01-03T08:09:23.053733Z,INTERACTIVE,0.152,160.248
2026-01-03T08:09:23.177098Z,INTERACTIVE,0.148,160.246
2026-01-03T08:09:23.299815Z,INTERACTIVE,0.147,157.298
2026-01-03T08:09:23.422838Z,INTERACTIVE,0.145,151.322
2026-01-03T08:09:23.546843Z,INTERACTIVE,0.148,148.309
2026-01-03T08:09:23.688498Z,INTERACTIVE,0.15,148.185
2026-01-03T08:09:23.828572Z,INTERACTIVE,0.155,150.633
2026-01-03T08:09:23.952676Z,INTERACTIVE,0.158,158.565
2026-01-03T08:09:24.075466Z,INTERACTIVE,0.162,169.525
2026-01-03T08:09:24.215940Z,INTERACTIVE,0.162,177.627
2026-01-03T08:09:24.355648Z,INTERACTIVE,0.164,184.857
2026-01-03T08:09:24.480646Z,INTERACTIVE,0.164,189.517
2026-01-03T08:09:24.622266Z,INTERACTIVE,0.163,191.637
2026-01-03T08:09:24.748563Z,INTERACTIVE,0.162,193.757
2026-01-03T08:09:24.872435Z,INTERACTIVE,0.163,195.771
2026-01-03T08:09:24.996501Z,INTERACTIVE,0.162,195.767
2026-01-03T08:09:25.120276Z,INTERACTIVE,0.158,195.771
2026-01-03T08:09:25.245048Z,INTERACTIVE,0.154,195.776
2026-01-03T08:09:25.368820Z,INTERACTIVE,0.149,195.783
2026-01-03T08:09:25.491444Z,INTERACTIVE,0.144,193.654
2026-01-03T08:09:25.616622Z,INTERACTIVE,0.141,188.999
2026-01-03T08:09:25.784173Z,INTERACTIVE,0.142,184.336
2026-01-03T08:09:25.926687Z,INTERACTIVE,0.144,179.672
2026-01-03T08:09:26.051906Z,INTERACTIVE,0.144,175.01
2026-01-03T08:09:26.208488Z,INTERACTIVE,0.144,170.01
2026-01-03T08:09:26.344348Z,INTERACTIVE,0.144,167.534
2026-01-03T08:09:26.466733Z,INTERACTIVE,0.144,165.059
2026-01-03T08:09:26.592558Z,INTERACTIVE,0.145,162.586
2026-01-03T08:09:26.745148Z,INTERACTIVE,0.148,160.109
2026-01-03T08:09:27.049331Z,INTERACTIVE,0.153,162.545
2026-01-03T08:09:27.188768Z,INTERACTIVE,0.158,164.99
2026-01-03T08:09:27.342193Z,INTERACTIVE,0.161,167.433
2026-01-03T08:09:27.464460Z,INTERACTIVE,0.163,169.875
2026-01-03T08:09:27.588658Z,INTERACTIVE,0.164,169.861
2026-01-03T08:09:27.835003Z,INTERACTIVE,0.166,164.522
2026-01-03T08:09:27.974655Z,INTERACTIVE,0.165,159.072
2026-01-03T08:09:28.100503Z,INTERACTIVE,0.168,153.654
2026-01-03T08:09:28.226821Z,INTERACTIVE,0.171,148.242
2026-01-03T08:09:28.352350Z,INTERACTIVE,0.176,142.248
2026-01-03T08:09:28.476880Z,INTERACTIVE,0.179,139.215
2026-01-03T08:09:28.600644Z,INTERACTIVE,0.181,136.285
2026-01-03T08:09:28.723941Z,INTERACTIVE,0.185,133.325
2026-01-03T08:09:28.848653Z,INTERACTIVE,0.188,130.363
2026-01-03T08:09:28.988956Z,INTERACTIVE,0.191,133.337
2026-01-03T08:09:29.128582Z,INTERACTIVE,0.199,139.204
2026-01-03T08:09:29.282168Z,INTERACTIVE,0.208,147.6
2026-01-03T08:09:29.421794Z,INTERACTIVE,0.214,155.992
2026-01-03T08:09:29.704037Z,INTERACTIVE,0.22,166.952
2026-01-03T08:09:29.905496Z,INTERACTIVE,0.226,175.015
2026-01-03T08:09:30.091999Z,INTERACTIVE,0.229,180.106
2026-01-03T08:09:30.231626Z,INTERACTIVE,0.231,182.67
2026-01-03T08:09:30.371634Z,INTERACTIVE,0.232,185.236
2026-01-03T08:09:30.496456Z,INTERACTIVE,0.234,185.231
2026-01-03T08:09:30.635340Z,INTERACTIVE,0.234,187.473
2026-01-03T08:09:30.776961Z,INTERACTIVE,0.231,189.722
2026-01-03T08:09:30.916851Z,INTERACTIVE,0.234,194.145
2026-01-03T08:09:31.057958Z,INTERACTIVE,0.237,198.571
2026-01-03T08:09:31.181844Z,INTERACTIVE,0.242,202.998
2026-01-03T08:09:31.320838Z,INTERACTIVE,0.245,203.022
2026-01-03T08:09:31.446366Z,INTERACTIVE,0.248,203.047
2026-01-03T08:09:31.584307Z,INTERACTIVE,0.25,200.899
2026-01-03T08:09:31.723006Z,INTERACTIVE,0.249,198.75
2026-01-03T08:09:31.844890Z,INTERACTIVE,0.245,196.603
2026-01-03T08:09:31.983976Z,INTERACTIVE,0.242,196.611
2026-01-03T08:09:32.108544Z,INTERACTIVE,0.241,194.452
2026-01-03T08:09:32.233018Z,INTERACTIVE,0.236,189.741
2026-01-03T08:09:32.356549Z,INTERACTIVE,0.232,185.033
2026-01-03T08:09:32.499068Z,INTERACTIVE,0.23,180.319
2026-01-03T08:09:32.667629Z,PASSIVE,0.23,173.251
2026-01-03T08:09:32.807403Z,PASSIVE,0.234,168.352
2026-01-03T08:09:32.931706Z,PASSIVE,0.236,166.008
2026-01-03T08:09:33.053619Z,PASSIVE,0.242,163.662
2026-01-03T08:09:33.333090Z,INTERACTIVE,0.244,158.551
2026-01-03T08:09:33.457122Z,INTERACTIVE,0.244,152.766
2026-01-03T08:09:33.579746Z,INTERACTIVE,0.243,143.334
2026-01-03T08:09:33.718435Z,INTERACTIVE,0.241,133.895
2026-01-03T08:09:33.856011Z,INTERACTIVE,0.241,120.319
2026-01-03T08:09:33.977213Z,INTERACTIVE,0.241,109.508
2026-01-03T08:09:34.100578Z,INTERACTIVE,0.245,101.725
2026-01-03T08:09:34.224569Z,INTERACTIVE,0.246,97.581
2026-01-03T08:09:34.349014Z,INTERACTIVE,0.252,93.442
2026-01-03T08:09:34.473575Z,INTERACTIVE,0.256,93.439
2026-01-03T08:09:34.598497Z,INTERACTIVE,0.261,87.651
2026-01-03T08:09:34.738744Z,INTERACTIVE,0.266,81.864
2026-01-03T08:09:34.877348Z,INTERACTIVE,0.267,64.464
2026-01-03T08:09:35.002347Z,INTERACTIVE,0.263,47.062
2026-01-03T08:09:35.125778Z,INTERACTIVE,0.258,29.664
2026-01-03T08:09:35.251198Z,INTERACTIVE,0.252,18.055
2026-01-03T08:09:35.390857Z,INTERACTIVE,0.246,6.453
2026-01-03T08:09:35.529117Z,INTERACTIVE,0.24,6.462
2026-01-03T08:09:35.650669Z,INTERACTIVE,0.237,6.472
2026-01-03T08:09:35.788804Z,INTERACTIVE,0.236,6.464
2026-01-03T08:09:35.974914Z,INTERACTIVE,0.235,6.478
2026-01-03T08:09:36.128330Z,INTERACTIVE,0.232,6.473
2026-01-03T08:09:36.253699Z,INTERACTIVE,0.232,6.47
2026-01-03T08:09:36.377330Z,INTERACTIVE,0.23,6.467
2026-01-03T08:09:36.502029Z,INTERACTIVE,0.225,6.457
2026-01-03T08:09:36.624679Z,INTERACTIVE,0.221,6.428
2026-01-03T08:09:36.884263Z,INTERACTIVE,0.213,6.162
2026-01-03T08:09:37.010264Z,INTERACTIVE,0.205,5.877
2026-01-03T08:09:37.149684Z,INTERACTIVE,0.197,5.611
2026-01-03T08:09:37.290726Z,INTERACTIVE,0.19,5.359
2026-01-03T08:09:37.413738Z,INTERACTIVE,0.184,5.088
2026-01-03T08:09:37.537038Z,INTERACTIVE,0.179,5.016
2026-01-03T08:09:37.660765Z,INTERACTIVE,0.176,4.949
2026-01-03T08:09:37.786670Z,INTERACTIVE,0.173,4.755
2026-01-03T08:09:37.908774Z,INTERACTIVE,0.17,4.566
2026-01-03T08:09:38.033096Z,INTERACTIVE,0.164,4.393
2026-01-03T08:09:38.158073Z,INTERACTIVE,0.16,4.271
2026-01-03T08:09:38.280078Z,INTERACTIVE,0.152,4.122
2026-01-03T08:09:38.404140Z,INTERACTIVE,0.146,4.084
2026-01-03T08:09:38.528770Z,INTERACTIVE,0.14,4.049
2026-01-03T08:09:38.653750Z,INTERACTIVE,0.139,4.003
2026-01-03T08:09:38.793543Z,INTERACTIVE,0.136,3.994
2026-01-03T08:09:38.918965Z,INTERACTIVE,0.136,4.017
2026-01-03T08:09:39.043959Z,INTERACTIVE,0.136,4.048
2026-01-03T08:09:39.167330Z,PASSIVE,0.136,4.145
2026-01-03T08:09:39.306753Z,PASSIVE,0.135,4.221
2026-01-03T08:09:39.432593Z,PASSIVE,0.135,4.27
2026-01-03T08:09:39.572751Z,PASSIVE,0.136,4.34
2026-01-03T08:09:39.696466Z,PASSIVE,0.134,4.4
2026-01-03T08:09:39.834688Z,PASSIVE,0.132,4.356
2026-01-03T08:09:39.958609Z,PASSIVE,0.13,4.352
2026-01-03T08:09:40.082397Z,PASSIVE,0.13,4.334
2026-01-03T08:09:40.237311Z,PASSIVE,0.127,4.308
2026-01-03T08:09:40.361904Z,PASSIVE,0.126,4.281
2026-01-03T08:09:40.484833Z,PASSIVE,0.126,4.311
2026-01-03T08:09:40.609579Z,PASSIVE,0.125,4.285
2026-01-03T08:09:40.733308Z,PASSIVE,0.124,4.27
2026-01-03T08:09:40.962691Z,PASSIVE,0.123,4.187
2026-01-03T08:09:41.072396Z,PASSIVE,0.124,4.078
2026-01-03T08:09:41.198384Z,PASSIVE,0.126,3.977
2026-01-03T08:09:41.293715Z,PASSIVE,0.127,4.04
2026-01-03T08:09:41.435237Z,PASSIVE,0.128,4.09
2026-01-03T08:09:41.574862Z,PASSIVE,0.129,4.241
2026-01-03T08:09:41.760364Z,PASSIVE,0.131,4.518
2026-01-03T08:09:41.944045Z,PASSIVE,0.132,4.783
