frame,time_sec,student_id,avg_pitch,ratio_head_down,ratio_head_on_desk,ratio_lean_forward,ratio_writing_like,pitch_delta_mean,pitch_delta_std,label_engaged
10,0.3,1,41.2121212121212,1.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,6,29.70872160548847,1.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,1,41.13636363636364,1.0,0.0,0.0,0.3,0.0,0.0,1.0
20,0.63,6,31.383108618552647,1.0,0.0,0.0,0.3,0.0,0.0,0.0
20,0.63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0.63,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,0.63,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,0.97,1,41.16161616161616,1.0,0.0,0.0,0.5333333333333333,0.0,0.0,1.0
30,0.97,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0.97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,0.97,6,31.62348057353608,0.9666666666666668,0.0,0.0,0.5,0.0,0.0,0.0
30,0.97,25,29.92424242424242,0.8333333333333334,0.0,0.0,0.0833333333333333,0.0,0.0,
30,0.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0.97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,0.97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,0.97,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,1,41.174242424242415,1.0,0.0,0.0,0.65,0.0,0.0,1.0
40,1.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1.3,6,23.71761043015205,0.725,0.0,0.0,0.375,0.0,0.0,0.0
40,1.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.3,25,24.48347107438017,0.6818181818181818,0.0,0.0,0.2727272727272727,0.0,0.0,
40,1.3,31,22.573529411764703,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1.3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,1,41.18181818181817,1.0,0.0,0.0,0.72,0.0,0.0,1.0
50,1.63,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1.63,6,18.97408834412164,0.58,0.0,0.0,0.3,0.0,0.0,0.0
50,1.63,25,21.653606971444702,0.59375,0.0,0.0,0.3125,0.0,0.0,
50,1.63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1.63,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1.63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,1,41.16472416472416,1.0,0.0,0.0,0.7666666666666667,0.0,0.0,1.0
60,1.97,6,15.811740286768034,0.4833333333333333,0.0,0.0,0.25,0.0,0.0,0.0
60,1.97,25,25.85039151177128,0.6904761904761905,0.0,0.0,0.4761904761904761,0.0,0.0,
60,1.97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1.97,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,1,41.08784965034963,1.0,0.0,0.0,0.8,0.0,0.0,1.0
70,2.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,2.3,25,28.56308979201288,0.75,0.0,0.0,0.5769230769230769,0.0,0.0,
70,2.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,2.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,2.3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2.3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,1,40.97492229992229,1.0,0.0,0.0,0.88,0.0,0.0,1.0
80,2.63,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2.63,25,30.501169748198222,0.7903225806451613,0.0,0.0,0.6451612903225806,0.0,0.0,
80,2.63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,2.63,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2.63,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,1,40.89114219114219,1.0,0.0,0.0,1.0,0.0,0.0,1.0
90,2.97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.97,6,13.17645023897336,0.4027777777777778,0.0,0.0,0.2083333333333333,0.0,0.0,0.0
90,2.97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,25,30.83754574470916,0.7916666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,
90,2.97,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,2.97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.97,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,1,40.77119269619269,1.0,0.0,0.0,1.0,0.0,0.0,1.0
100,3.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,6,9.909787119077611,0.2933333333333333,0.0,0.0,0.2,0.0,0.0,0.0
100,3.3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,25,26.78586209673897,0.68,0.0,0.0,0.6533333333333333,0.0,0.0,
100,3.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100,3.3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3.3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,1,40.663422688422685,1.0,0.0,0.0,1.0,0.0,0.0,1.0
110,3.63,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,3.63,6,5.633317915510329,0.16,0.0,0.0,0.16,0.0,0.0,0.0
110,3.63,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,25,28.12783058373851,0.7066666666666667,0.0,0.0,0.7066666666666667,0.0,0.0,
110,3.63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,31,17.971952087286525,0.5,0.0,0.0,0.5,0.0,0.0,1.0
110,3.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3.63,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,3.97,1,40.54347319347318,1.0,0.0,0.0,1.0,0.0,0.0,1.0
120,3.97,6,0.98743961352657,0.0266666666666666,0.0,0.0,0.0266666666666666,0.0,0.0,0.0
120,3.97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,3.97,31,18.84441773043528,0.6,0.0,0.0,0.6,0.0,0.0,1.0
120,3.97,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,3.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,3.97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,3.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,3.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,4.3,55,36.67184800150016,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,
130,4.3,1,40.44788267288268,1.0,0.0,0.0,1.0,0.0,0.0,1.0
130,4.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,4.3,31,19.557848108696067,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,1.0
130,4.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,4.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,4.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.63,55,37.6587139796849,0.9545454545454546,0.0,0.0,0.2727272727272727,0.0,0.0,
140,4.63,1,40.42998251748252,1.0,0.0,0.0,1.0,0.0,0.0,1.0
140,4.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,4.63,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,4.63,31,17.7549412360252,0.6142857142857143,0.0,0.0,0.6142857142857143,0.0,0.0,1.0
140,4.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,4.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,4.97,55,36.51198083040455,0.96875,0.0,0.0,0.5,0.0,0.0,
150,4.97,1,40.4090811965812,1.0,0.0,0.0,1.0,0.0,0.0,1.0
150,4.97,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,4.97,31,15.081082408525484,0.5733333333333334,0.0,0.0,0.5733333333333334,0.0,0.0,
150,4.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,4.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,5.3,55,35.411607153745365,0.9761904761904762,0.0,0.0,0.6190476190476191,0.0,0.0,
160,5.3,1,40.42820512820513,1.0,0.0,0.0,1.0,0.0,0.0,1.0
160,5.3,74,40.326797385620914,1.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,5.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,5.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5.63,55,34.79216357307898,0.9807692307692308,0.0,0.0,0.6923076923076923,0.0,0.0,
170,5.63,1,40.45077330077329,1.0,0.0,0.0,1.0,0.0,0.0,1.0
170,5.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,5.63,74,36.98230045130756,0.9473684210526316,0.0,0.0,0.2631578947368421,0.0,0.0,1.0
170,5.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5.63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,5.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,5.63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,1,40.51075059187414,1.0,0.0,0.0,1.0,0.0,0.0,1.0
180,5.97,55,34.1375869792341,0.9833333333333332,0.0,0.0,0.7333333333333333,0.0,0.0,
180,5.97,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,5.97,74,32.7321627916486,0.8620689655172413,0.0,0.0,0.4137931034482758,0.0,0.0,1.0
180,5.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,5.97,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,5.97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,6.3,1,40.53979099591455,1.0,0.0,0.0,1.0,0.0,0.0,1.0
190,6.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,6.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,6.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,6.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,6.3,74,25.218421416500608,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
190,6.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,6.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,6.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,1,40.54256877369233,1.0,0.0,0.0,1.0,0.0,0.0,1.0
200,6.63,55,33.06549268164068,0.9864864864864864,0.0,0.0,0.7837837837837838,0.0,0.0,
200,6.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,6.63,74,20.07180480088824,0.5306122448979592,0.0,0.0,0.2653061224489796,0.0,0.0,1.0
200,6.63,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,6.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,6.63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,1,40.49353031215388,1.0,0.0,0.0,1.0,0.0,0.0,1.0
210,6.97,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,55,31.94316820710524,1.0,0.0,0.0,0.9066666666666666,0.0,0.0,
210,6.97,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,6.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,6.97,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,74,16.669803987178366,0.4406779661016949,0.0,0.0,0.2203389830508474,0.0,0.0,
210,6.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,6.97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,1,40.608409295178014,1.0,0.0,0.0,1.0,0.0,0.0,1.0
220,7.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,55,30.010041169884957,1.0,0.0,0.0,1.0,0.0,0.0,
220,7.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,7.3,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,7.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,74,14.253890365848168,0.3768115942028985,0.0,0.0,0.1884057971014492,0.0,0.0,
220,7.3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,1,40.80607737190667,1.0,0.0,0.0,1.0,0.0,0.0,1.0
230,7.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,7.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,55,25.987955878899346,0.8933333333333333,0.0,0.0,0.8933333333333333,0.0,0.0,
230,7.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,7.63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,74,10.956716391482276,0.2933333333333333,0.0,0.0,0.1733333333333333,0.0,0.0,
230,7.63,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,1,40.8536880945174,1.0,0.0,0.0,1.0,0.0,0.0,1.0
240,7.97,157,33.147534583593284,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,
240,7.97,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,7.97,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,7.97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,1,40.90745523538131,1.0,0.0,0.0,1.0,0.0,0.0,1.0
250,8.3,157,32.51300618086061,1.0,0.0,0.0,0.5789473684210527,0.0,0.0,
250,8.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,8.3,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,164,4.897959183673469,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,
250,8.3,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,8.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,1,40.9141107738165,1.0,0.0,0.0,1.0,0.0,0.0,1.0
260,8.63,157,31.11701455558856,1.0,0.0,0.0,0.7241379310344828,0.0,0.0,
260,8.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,8.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,164,2.8571428571428563,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,
260,8.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,8.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,8.63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,1,41.06698277743478,1.0,0.0,0.0,1.0,0.0,0.0,1.0
270,8.97,157,29.99572968700809,1.0,0.0,0.0,0.7948717948717948,0.0,0.0,
270,8.97,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,8.97,164,6.415783704786261,0.1764705882352941,0.0,0.0,0.1764705882352941,0.0,0.0,
270,8.97,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,8.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270,8.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,1,41.25331249249584,1.0,0.0,0.0,1.0,0.0,0.0,1.0
280,9.3,157,29.693044086698173,1.0,0.0,0.0,0.8367346938775511,0.0,0.0,
280,9.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,9.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,167,38.02170888118092,1.0,0.0,0.0,1.0,0.0,0.0,
280,9.3,164,11.756070016939582,0.3181818181818182,0.0,0.0,0.3181818181818182,0.0,0.0,1.0
280,9.3,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,9.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,1,41.39574636325784,1.0,0.0,0.0,1.0,0.0,0.0,1.0
290,9.63,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,9.63,157,30.180421192797912,1.0,0.0,0.0,0.864406779661017,0.0,0.0,
290,9.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,164,9.57902001380262,0.2592592592592592,0.0,0.0,0.2592592592592592,0.0,0.0,1.0
290,9.63,167,29.99885933104655,0.8095238095238095,0.0,0.0,0.8095238095238095,0.0,0.0,1.0
290,9.63,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,9.63,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,9.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,157,31.31873897001736,1.0,0.0,0.0,0.8840579710144928,0.0,0.0,
300,9.97,1,41.3841923574913,1.0,0.0,0.0,1.0,0.0,0.0,1.0
300,9.97,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,176,38.9405314133394,1.0,0.0,0.0,0.0833333333333333,0.0,0.0,
300,9.97,164,13.214873894221718,0.359375,0.0,0.0,0.359375,0.0,0.0,1.0
300,9.97,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,9.97,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,9.97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,1,41.38729183337392,1.0,0.0,0.0,1.0,0.0,0.0,1.0
310,10.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,164,13.94572720659677,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,1.0
310,10.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310,10.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,10.3,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310,10.3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320,10.63,1,41.46138285672965,1.0,0.0,0.0,1.0,0.0,0.0,1.0
320,10.63,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
